Date;day;month;year;ISO;Country;Status
2/3/2020;2;3;2020;DOM;Dominican Republic;Fully open
2/3/2020;2;3;2020;DZA;Algeria;Fully open
2/3/2020;2;3;2020;ECU;Ecuador;Fully open
2/3/2020;2;3;2020;EGY;Egypt;Fully open
2/3/2020;2;3;2020;ERI;Eritrea;Fully open
2/3/2020;2;3;2020;ESP;Spain;Fully open
2/3/2020;2;3;2020;EST;Estonia;Fully open
2/3/2020;2;3;2020;ETH;Ethiopia;Fully open
2/3/2020;2;3;2020;FIN;Finland;Fully open
2/3/2020;2;3;2020;FJI;Fiji;Fully open
2/3/2020;2;3;2020;FRA;France;Fully open
2/3/2020;2;3;2020;FRO;Faroe Islands;Fully open
2/3/2020;2;3;2020;FSM;Micronesia (Federated States of);Fully open
2/3/2020;2;3;2020;GAB;Gabon;Fully open
2/3/2020;2;3;2020;GBR;United Kingdom of Great Britain and Northern Ireland;Partially open
2/3/2020;2;3;2020;GEO;Georgia;Closed due to COVID-19
2/3/2020;2;3;2020;GHA;Ghana;Fully open
2/3/2020;2;3;2020;GIB;Gibraltar;Fully open
2/3/2020;2;3;2020;GIN;Guinea;Fully open
2/3/2020;2;3;2020;GMB;Gambia;Fully open
2/3/2020;2;3;2020;GNB;Guinea-Bissau;Fully open
2/3/2020;2;3;2020;GNQ;Equatorial Guinea;Fully open
2/3/2020;2;3;2020;GRC;Greece;Fully open
2/3/2020;2;3;2020;GRD;Grenada;Fully open
2/3/2020;2;3;2020;GRL;Greenland;Fully open
2/3/2020;2;3;2020;GTM;Guatemala;Fully open
2/3/2020;2;3;2020;GUY;Guyana;Fully open
2/3/2020;2;3;2020;HND;Honduras;Fully open
2/3/2020;2;3;2020;HRV;Croatia;Fully open
2/3/2020;2;3;2020;HTI;Haiti;Fully open
2/3/2020;2;3;2020;HUN;Hungary;Fully open
2/3/2020;2;3;2020;IDN;Indonesia;Fully open
2/3/2020;2;3;2020;IND;India;Fully open
2/3/2020;2;3;2020;IRL;Ireland;Fully open
2/3/2020;2;3;2020;IRN;Iran (Islamic Republic of);Closed due to COVID-19
2/3/2020;2;3;2020;IRQ;Iraq;Partially open
2/3/2020;2;3;2020;ISL;Iceland;Fully open
2/3/2020;2;3;2020;ISR;Israel;Fully open
2/3/2020;2;3;2020;ITA;Italy;Partially open
2/3/2020;2;3;2020;JAM;Jamaica;Fully open
2/3/2020;2;3;2020;JOR;Jordan;Fully open
2/3/2020;2;3;2020;JPN;Japan;Closed due to COVID-19
2/3/2020;2;3;2020;KAZ;Kazakhstan;Fully open
2/3/2020;2;3;2020;KEN;Kenya;Fully open
2/3/2020;2;3;2020;KGZ;Kyrgyzstan;Fully open
2/3/2020;2;3;2020;KHM;Cambodia;Fully open
2/3/2020;2;3;2020;KIR;Kiribati;Fully open
2/3/2020;2;3;2020;KNA;Saint Kitts and Nevis;Fully open
2/3/2020;2;3;2020;KOR;Republic of Korea;Closed due to COVID-19
2/3/2020;2;3;2020;KWT;Kuwait;Closed due to COVID-19
2/3/2020;2;3;2020;LAO;Lao PDR;Fully open
2/3/2020;2;3;2020;LBN;Lebanon;Closed due to COVID-19
2/3/2020;2;3;2020;LBR;Liberia;Fully open
2/3/2020;2;3;2020;LBY;Libya;Fully open
2/3/2020;2;3;2020;LCA;Saint Lucia;Fully open
2/3/2020;2;3;2020;LIE;Liechtenstein;Fully open
2/3/2020;2;3;2020;LKA;Sri Lanka;Fully open
2/3/2020;2;3;2020;LSO;Lesotho;Fully open
2/3/2020;2;3;2020;LTU;Lithuania;Fully open
2/3/2020;2;3;2020;LUX;Luxembourg;Fully open
2/3/2020;2;3;2020;LVA;Latvia;Fully open
2/3/2020;2;3;2020;MAR;Morocco;Fully open
2/3/2020;2;3;2020;MCO;Monaco;Partially open
2/3/2020;2;3;2020;MDA;Republic of Moldova;Fully open
2/3/2020;2;3;2020;MDG;Madagascar;Fully open
2/3/2020;2;3;2020;MDV;Maldives;Fully open
2/3/2020;2;3;2020;MEX;Mexico;Fully open
2/3/2020;2;3;2020;MHL;Marshall Islands;Fully open
2/3/2020;2;3;2020;MKD;North Macedonia;Fully open
2/3/2020;2;3;2020;MLI;Mali;Fully open
2/3/2020;2;3;2020;MLT;Malta;Fully open
2/3/2020;2;3;2020;MMR;Myanmar;Fully open
2/3/2020;2;3;2020;MNE;Montenegro;Fully open
2/3/2020;2;3;2020;MNG;Mongolia;Closed due to COVID-19
2/3/2020;2;3;2020;MOZ;Mozambique;Fully open
2/3/2020;2;3;2020;MRT;Mauritania;Fully open
2/3/2020;2;3;2020;MSR;Montserrat;Fully open
2/3/2020;2;3;2020;MUS;Mauritius;Fully open
2/3/2020;2;3;2020;MWI;Malawi;Fully open
2/3/2020;2;3;2020;MYS;Malaysia;Fully open
2/3/2020;2;3;2020;NAM;Namibia;Fully open
2/3/2020;2;3;2020;NER;Niger;Fully open
2/3/2020;2;3;2020;NGA;Nigeria;Fully open
2/3/2020;2;3;2020;NIC;Nicaragua;Fully open
2/3/2020;2;3;2020;NIU;Niue;Fully open
2/3/2020;2;3;2020;NLD;Netherlands;Fully open
2/3/2020;2;3;2020;NOR;Norway;Fully open
2/3/2020;2;3;2020;NPL;Nepal;Fully open
2/3/2020;2;3;2020;NRU;Nauru;Fully open
2/3/2020;2;3;2020;NZL;New Zealand;Fully open
2/3/2020;2;3;2020;OMN;Oman;Fully open
2/3/2020;2;3;2020;PAK;Pakistan;Partially open
2/3/2020;2;3;2020;PAN;Panama;Fully open
2/3/2020;2;3;2020;PER;Peru;Fully open
2/3/2020;2;3;2020;PHL;Philippines;Fully open
2/3/2020;2;3;2020;PLW;Palau;Fully open
2/3/2020;2;3;2020;PNG;Papua New Guinea;Fully open
2/3/2020;2;3;2020;POL;Poland;Fully open
2/3/2020;2;3;2020;PRK;Democratic People's Republic of Korea;Closed due to COVID-19
2/3/2020;2;3;2020;PRT;Portugal;Fully open
2/3/2020;2;3;2020;PRY;Paraguay;Fully open
2/3/2020;2;3;2020;PSE;Palestine;Fully open
2/3/2020;2;3;2020;QAT;Qatar;Fully open
2/3/2020;2;3;2020;ROU;Romania;Fully open
2/3/2020;2;3;2020;RUS;Russian Federation;Fully open
2/3/2020;2;3;2020;RWA;Rwanda;Fully open
2/3/2020;2;3;2020;SAU;Saudi Arabia;Fully open
2/3/2020;2;3;2020;SDN;Sudan;Fully open
2/3/2020;2;3;2020;SEN;Senegal;Fully open
2/3/2020;2;3;2020;SGP;Singapore;Fully open
2/3/2020;2;3;2020;SJM;Svalbard;Fully open
2/3/2020;2;3;2020;SLB;Solomon Islands;Fully open
2/3/2020;2;3;2020;SLE;Sierra Leone;Fully open
2/3/2020;2;3;2020;SLV;El Salvador;Fully open
2/3/2020;2;3;2020;SMR;San Marino;Closed due to COVID-19
2/3/2020;2;3;2020;SOM;Somalia;Fully open
2/3/2020;2;3;2020;SRB;Serbia;Fully open
2/3/2020;2;3;2020;SSD;South Sudan;Fully open
2/3/2020;2;3;2020;STP;São Tomé and Príncipe;Fully open
2/3/2020;2;3;2020;SUR;Suriname;Fully open
2/3/2020;2;3;2020;SVK;Slovakia;Fully open
2/3/2020;2;3;2020;SVN;Slovenia;Fully open
2/3/2020;2;3;2020;SWE;Sweden;Fully open
2/3/2020;2;3;2020;SWZ;Eswatini;Fully open
2/3/2020;2;3;2020;SXM;Sint Marteen;Fully open
2/3/2020;2;3;2020;SYC;Seychelles;Fully open
2/3/2020;2;3;2020;SYR;Syrian Arab Republic;Fully open
2/3/2020;2;3;2020;TCA;Turks and Caicos Island;Fully open
2/3/2020;2;3;2020;TCD;Chad;Fully open
2/3/2020;2;3;2020;TGO;Togo;Fully open
2/3/2020;2;3;2020;THA;Thailand;Fully open
2/3/2020;2;3;2020;TJK;Tajikistan;Fully open
2/3/2020;2;3;2020;TKL;Tokelau;Fully open
2/3/2020;2;3;2020;TKM;Turkmenistan;Fully open
2/3/2020;2;3;2020;TLS;Timor-Leste;Fully open
2/3/2020;2;3;2020;TON;Tonga;Fully open
2/3/2020;2;3;2020;TTO;Trinidad and Tobago;Fully open
2/3/2020;2;3;2020;TUN;Tunisia;Fully open
2/3/2020;2;3;2020;TUR;Turkey;Fully open
2/3/2020;2;3;2020;TUV;Tuvalu;Fully open
2/3/2020;2;3;2020;TZA;United Republic of Tanzania;Fully open
2/3/2020;2;3;2020;UGA;Uganda;Fully open
2/3/2020;2;3;2020;UKR;Ukraine;Fully open
2/3/2020;2;3;2020;URY;Uruguay;Fully open
2/3/2020;2;3;2020;USA;United States of America;Partially open
2/3/2020;2;3;2020;UZB;Uzbekistan;Fully open
2/3/2020;2;3;2020;VCT;Saint Vincent and the Grenadines;Fully open
2/3/2020;2;3;2020;VEN;Venezuela;Fully open
2/3/2020;2;3;2020;VGB;British Virgin Islands;Fully open
2/3/2020;2;3;2020;VNM;Viet Nam;Partially open
2/3/2020;2;3;2020;VUT;Vanuatu;Fully open
2/3/2020;2;3;2020;WSM;Samoa;Fully open
2/3/2020;2;3;2020;YEM;Yemen;Fully open
2/3/2020;2;3;2020;ZAF;South Africa;Fully open
2/3/2020;2;3;2020;ZMB;Zambia;Fully open
2/3/2020;2;3;2020;ZWE;Zimbabwe;Fully open
9/3/2020;9;3;2020;ABW;Aruba;Fully open
9/3/2020;9;3;2020;AFG;Afghanistan;Partially open
9/3/2020;9;3;2020;AGO;Angola;Fully open
9/3/2020;9;3;2020;AIA;Anguilla;Fully open
9/3/2020;9;3;2020;ALB;Albania;Fully open
9/3/2020;9;3;2020;AND;Andorra;Fully open
9/3/2020;9;3;2020;ARE;United Arab Emirates;Closed due to COVID-19
9/3/2020;9;3;2020;ARG;Argentina;Fully open
9/3/2020;9;3;2020;ARM;Armenia;Academic break
9/3/2020;9;3;2020;ATG;Antigua and Barbuda;Fully open
9/3/2020;9;3;2020;AUS;Australia;Fully open
9/3/2020;9;3;2020;AUT;Austria;Fully open
9/3/2020;9;3;2020;AZE;Azerbaijan;Closed due to COVID-19
9/3/2020;9;3;2020;BDI;Burundi;Fully open
9/3/2020;9;3;2020;BEL;Belgium;Fully open
9/3/2020;9;3;2020;BEN;Benin;Fully open
9/3/2020;9;3;2020;BFA;Burkina Faso;Fully open
9/3/2020;9;3;2020;BGD;Bangladesh;Fully open
9/3/2020;9;3;2020;BGR;Bulgaria;Fully open
9/3/2020;9;3;2020;BHR;Bahrain;Closed due to COVID-19
9/3/2020;9;3;2020;BHS;Bahamas;Fully open
9/3/2020;9;3;2020;BIH;Bosnia and Herzegovina;Fully open
9/3/2020;9;3;2020;BLR;Belarus;Fully open
9/3/2020;9;3;2020;BLZ;Belize;Fully open
9/3/2020;9;3;2020;BMU;Bermuda;Fully open
9/3/2020;9;3;2020;BOL;Bolivia (Plurinational State of);Fully open
9/3/2020;9;3;2020;BRA;Brazil;Fully open
9/3/2020;9;3;2020;BRB;Barbados;Fully open
9/3/2020;9;3;2020;BRN;Brunei Darussalam;Fully open
9/3/2020;9;3;2020;BTN;Bhutan;Partially open
9/3/2020;9;3;2020;BWA;Botswana;Fully open
9/3/2020;9;3;2020;CAF;Central African republic;Fully open
9/3/2020;9;3;2020;CAN;Canada;Fully open
9/3/2020;9;3;2020;CHE;Switzerland;Fully open
9/3/2020;9;3;2020;CHL;Chile;Fully open
9/3/2020;9;3;2020;CHN;China;Closed due to COVID-19
9/3/2020;9;3;2020;CIV;Cote d'Ivoire;Fully open
9/3/2020;9;3;2020;CMR;Cameroon;Fully open
9/3/2020;9;3;2020;COD;Democratic Republic of the Congo;Fully open
9/3/2020;9;3;2020;COG;Congo;Fully open
9/3/2020;9;3;2020;COK;Cook Islands;Fully open
9/3/2020;9;3;2020;COL;Colombia;Fully open
9/3/2020;9;3;2020;COM;Comoros;Fully open
9/3/2020;9;3;2020;CPV;Cabo Verde;Fully open
9/3/2020;9;3;2020;CRI;Costa Rica;Fully open
9/3/2020;9;3;2020;CUB;Cuba;Fully open
9/3/2020;9;3;2020;CUW;Curaçao;Fully open
9/3/2020;9;3;2020;CYM;Cayman Islands;Fully open
9/3/2020;9;3;2020;CYP;Cyprus;Fully open
9/3/2020;9;3;2020;CZE;Czechia;Fully open
9/3/2020;9;3;2020;DEU;Germany;Partially open
9/3/2020;9;3;2020;DJI;Djibouti;Fully open
9/3/2020;9;3;2020;DMA;Dominica;Fully open
9/3/2020;9;3;2020;DNK;Denmark;Fully open
9/3/2020;9;3;2020;DOM;Dominican Republic;Fully open
9/3/2020;9;3;2020;DZA;Algeria;Fully open
9/3/2020;9;3;2020;ECU;Ecuador;Fully open
9/3/2020;9;3;2020;EGY;Egypt;Fully open
9/3/2020;9;3;2020;ERI;Eritrea;Fully open
9/3/2020;9;3;2020;ESP;Spain;Fully open
9/3/2020;9;3;2020;EST;Estonia;Fully open
9/3/2020;9;3;2020;ETH;Ethiopia;Fully open
9/3/2020;9;3;2020;FIN;Finland;Fully open
9/3/2020;9;3;2020;FJI;Fiji;Fully open
9/3/2020;9;3;2020;FRA;France;Partially open
9/3/2020;9;3;2020;FRO;Faroe Islands;Fully open
9/3/2020;9;3;2020;FSM;Micronesia (Federated States of);Fully open
9/3/2020;9;3;2020;GAB;Gabon;Fully open
9/3/2020;9;3;2020;GBR;United Kingdom of Great Britain and Northern Ireland;Partially open
9/3/2020;9;3;2020;GEO;Georgia;Academic break
9/3/2020;9;3;2020;GHA;Ghana;Fully open
9/3/2020;9;3;2020;GIB;Gibraltar;Fully open
9/3/2020;9;3;2020;GIN;Guinea;Fully open
9/3/2020;9;3;2020;GMB;Gambia;Fully open
9/3/2020;9;3;2020;GNB;Guinea-Bissau;Fully open
9/3/2020;9;3;2020;GNQ;Equatorial Guinea;Fully open
9/3/2020;9;3;2020;GRC;Greece;Partially open
9/3/2020;9;3;2020;GRD;Grenada;Fully open
9/3/2020;9;3;2020;GRL;Greenland;Fully open
9/3/2020;9;3;2020;GTM;Guatemala;Fully open
9/3/2020;9;3;2020;GUY;Guyana;Fully open
9/3/2020;9;3;2020;HND;Honduras;Fully open
9/3/2020;9;3;2020;HRV;Croatia;Fully open
9/3/2020;9;3;2020;HTI;Haiti;Fully open
9/3/2020;9;3;2020;HUN;Hungary;Fully open
9/3/2020;9;3;2020;IDN;Indonesia;Fully open
9/3/2020;9;3;2020;IND;India;Partially open
9/3/2020;9;3;2020;IRL;Ireland;Fully open
9/3/2020;9;3;2020;IRN;Iran (Islamic Republic of);Closed due to COVID-19
9/3/2020;9;3;2020;IRQ;Iraq;Closed due to COVID-19
9/3/2020;9;3;2020;ISL;Iceland;Fully open
9/3/2020;9;3;2020;ISR;Israel;Fully open
9/3/2020;9;3;2020;ITA;Italy;Partially open
9/3/2020;9;3;2020;JAM;Jamaica;Fully open
9/3/2020;9;3;2020;JOR;Jordan;Fully open
9/3/2020;9;3;2020;JPN;Japan;Closed due to COVID-19
9/3/2020;9;3;2020;KAZ;Kazakhstan;Fully open
9/3/2020;9;3;2020;KEN;Kenya;Fully open
9/3/2020;9;3;2020;KGZ;Kyrgyzstan;Fully open
9/3/2020;9;3;2020;KHM;Cambodia;Partially open
9/3/2020;9;3;2020;KIR;Kiribati;Fully open
9/3/2020;9;3;2020;KNA;Saint Kitts and Nevis;Fully open
9/3/2020;9;3;2020;KOR;Republic of Korea;Closed due to COVID-19
9/3/2020;9;3;2020;KWT;Kuwait;Closed due to COVID-19
9/3/2020;9;3;2020;LAO;Lao PDR;Fully open
9/3/2020;9;3;2020;LBN;Lebanon;Academic break
9/3/2020;9;3;2020;LBR;Liberia;Fully open
9/3/2020;9;3;2020;LBY;Libya;Fully open
9/3/2020;9;3;2020;LCA;Saint Lucia;Fully open
9/3/2020;9;3;2020;LIE;Liechtenstein;Fully open
9/3/2020;9;3;2020;LKA;Sri Lanka;Fully open
9/3/2020;9;3;2020;LSO;Lesotho;Fully open
9/3/2020;9;3;2020;LTU;Lithuania;Fully open
9/3/2020;9;3;2020;LUX;Luxembourg;Fully open
9/3/2020;9;3;2020;LVA;Latvia;Fully open
9/3/2020;9;3;2020;MAR;Morocco;Fully open
9/3/2020;9;3;2020;MCO;Monaco;Partially open
9/3/2020;9;3;2020;MDA;Republic of Moldova;Fully open
9/3/2020;9;3;2020;MDG;Madagascar;Fully open
9/3/2020;9;3;2020;MDV;Maldives;Fully open
9/3/2020;9;3;2020;MEX;Mexico;Fully open
9/3/2020;9;3;2020;MHL;Marshall Islands;Fully open
9/3/2020;9;3;2020;MKD;North Macedonia;Fully open
9/3/2020;9;3;2020;MLI;Mali;Fully open
9/3/2020;9;3;2020;MLT;Malta;Fully open
9/3/2020;9;3;2020;MMR;Myanmar;Fully open
9/3/2020;9;3;2020;MNE;Montenegro;Fully open
9/3/2020;9;3;2020;MNG;Mongolia;Closed due to COVID-19
9/3/2020;9;3;2020;MOZ;Mozambique;Fully open
9/3/2020;9;3;2020;MRT;Mauritania;Fully open
9/3/2020;9;3;2020;MSR;Montserrat;Fully open
9/3/2020;9;3;2020;MUS;Mauritius;Fully open
9/3/2020;9;3;2020;MWI;Malawi;Fully open
9/3/2020;9;3;2020;MYS;Malaysia;Fully open
9/3/2020;9;3;2020;NAM;Namibia;Fully open
9/3/2020;9;3;2020;NER;Niger;Fully open
9/3/2020;9;3;2020;NGA;Nigeria;Fully open
9/3/2020;9;3;2020;NIC;Nicaragua;Fully open
9/3/2020;9;3;2020;NIU;Niue;Fully open
9/3/2020;9;3;2020;NLD;Netherlands;Fully open
9/3/2020;9;3;2020;NOR;Norway;Fully open
9/3/2020;9;3;2020;NPL;Nepal;Fully open
9/3/2020;9;3;2020;NRU;Nauru;Fully open
9/3/2020;9;3;2020;NZL;New Zealand;Fully open
9/3/2020;9;3;2020;OMN;Oman;Fully open
9/3/2020;9;3;2020;PAK;Pakistan;Partially open
9/3/2020;9;3;2020;PAN;Panama;Fully open
9/3/2020;9;3;2020;PER;Peru;Fully open
9/3/2020;9;3;2020;PHL;Philippines;Fully open
9/3/2020;9;3;2020;PLW;Palau;Fully open
9/3/2020;9;3;2020;PNG;Papua New Guinea;Fully open
9/3/2020;9;3;2020;POL;Poland;Fully open
9/3/2020;9;3;2020;PRK;Democratic People's Republic of Korea;Closed due to COVID-19
9/3/2020;9;3;2020;PRT;Portugal;Partially open
9/3/2020;9;3;2020;PRY;Paraguay;Fully open
9/3/2020;9;3;2020;PSE;Palestine;Partially open
9/3/2020;9;3;2020;QAT;Qatar;Fully open
9/3/2020;9;3;2020;ROU;Romania;Fully open
9/3/2020;9;3;2020;RUS;Russian Federation;Fully open
9/3/2020;9;3;2020;RWA;Rwanda;Fully open
9/3/2020;9;3;2020;SAU;Saudi Arabia;Closed due to COVID-19
9/3/2020;9;3;2020;SDN;Sudan;Fully open
9/3/2020;9;3;2020;SEN;Senegal;Fully open
9/3/2020;9;3;2020;SGP;Singapore;Fully open
9/3/2020;9;3;2020;SJM;Svalbard;Fully open
9/3/2020;9;3;2020;SLB;Solomon Islands;Fully open
9/3/2020;9;3;2020;SLE;Sierra Leone;Fully open
9/3/2020;9;3;2020;SLV;El Salvador;Fully open
9/3/2020;9;3;2020;SMR;San Marino;Closed due to COVID-19
9/3/2020;9;3;2020;SOM;Somalia;Fully open
9/3/2020;9;3;2020;SRB;Serbia;Fully open
9/3/2020;9;3;2020;SSD;South Sudan;Fully open
9/3/2020;9;3;2020;STP;São Tomé and Príncipe;Fully open
9/3/2020;9;3;2020;SUR;Suriname;Fully open
9/3/2020;9;3;2020;SVK;Slovakia;Fully open
9/3/2020;9;3;2020;SVN;Slovenia;Fully open
9/3/2020;9;3;2020;SWE;Sweden;Fully open
9/3/2020;9;3;2020;SWZ;Eswatini;Fully open
9/3/2020;9;3;2020;SXM;Sint Marteen;Fully open
9/3/2020;9;3;2020;SYC;Seychelles;Fully open
9/3/2020;9;3;2020;SYR;Syrian Arab Republic;Fully open
9/3/2020;9;3;2020;TCA;Turks and Caicos Island;Fully open
9/3/2020;9;3;2020;TCD;Chad;Fully open
9/3/2020;9;3;2020;TGO;Togo;Fully open
9/3/2020;9;3;2020;THA;Thailand;Fully open
9/3/2020;9;3;2020;TJK;Tajikistan;Fully open
9/3/2020;9;3;2020;TKL;Tokelau;Fully open
9/3/2020;9;3;2020;TKM;Turkmenistan;Fully open
9/3/2020;9;3;2020;TLS;Timor-Leste;Fully open
9/3/2020;9;3;2020;TON;Tonga;Fully open
9/3/2020;9;3;2020;TTO;Trinidad and Tobago;Fully open
9/3/2020;9;3;2020;TUN;Tunisia;Fully open
9/3/2020;9;3;2020;TUR;Turkey;Fully open
9/3/2020;9;3;2020;TUV;Tuvalu;Fully open
9/3/2020;9;3;2020;TZA;United Republic of Tanzania;Fully open
9/3/2020;9;3;2020;UGA;Uganda;Fully open
9/3/2020;9;3;2020;UKR;Ukraine;Partially open
9/3/2020;9;3;2020;URY;Uruguay;Fully open
9/3/2020;9;3;2020;USA;United States of America;Academic break
9/3/2020;9;3;2020;UZB;Uzbekistan;Fully open
9/3/2020;9;3;2020;VCT;Saint Vincent and the Grenadines;Fully open
9/3/2020;9;3;2020;VEN;Venezuela;Fully open
9/3/2020;9;3;2020;VGB;British Virgin Islands;Fully open
9/3/2020;9;3;2020;VNM;Viet Nam;Partially open
9/3/2020;9;3;2020;VUT;Vanuatu;Fully open
9/3/2020;9;3;2020;WSM;Samoa;Fully open
9/3/2020;9;3;2020;YEM;Yemen;Fully open
9/3/2020;9;3;2020;ZAF;South Africa;Fully open
9/3/2020;9;3;2020;ZMB;Zambia;Fully open
9/3/2020;9;3;2020;ZWE;Zimbabwe;Fully open
16/3/2020;16;3;2020;ABW;Aruba;Closed due to COVID-19
16/3/2020;16;3;2020;AFG;Afghanistan;Closed due to COVID-19
16/3/2020;16;3;2020;AGO;Angola;Fully open
16/3/2020;16;3;2020;AIA;Anguilla;Closed due to COVID-19
16/3/2020;16;3;2020;ALB;Albania;Closed due to COVID-19
16/3/2020;16;3;2020;AND;Andorra;Closed due to COVID-19
16/3/2020;16;3;2020;ARE;United Arab Emirates;Closed due to COVID-19
16/3/2020;16;3;2020;ARG;Argentina;Closed due to COVID-19
16/3/2020;16;3;2020;ARM;Armenia;Academic break
16/3/2020;16;3;2020;ATG;Antigua and Barbuda;Closed due to COVID-19
16/3/2020;16;3;2020;AUS;Australia;Fully open
16/3/2020;16;3;2020;AUT;Austria;Closed due to COVID-19
16/3/2020;16;3;2020;AZE;Azerbaijan;Closed due to COVID-19
16/3/2020;16;3;2020;BDI;Burundi;Fully open
16/3/2020;16;3;2020;BEL;Belgium;Closed due to COVID-19
16/3/2020;16;3;2020;BEN;Benin;Fully open
16/3/2020;16;3;2020;BFA;Burkina Faso;Closed due to COVID-19
16/3/2020;16;3;2020;BGD;Bangladesh;Fully open
16/3/2020;16;3;2020;BGR;Bulgaria;Fully open
16/3/2020;16;3;2020;BHR;Bahrain;Closed due to COVID-19
16/3/2020;16;3;2020;BHS;Bahamas;Closed due to COVID-19
16/3/2020;16;3;2020;BIH;Bosnia and Herzegovina;Closed due to COVID-19
16/3/2020;16;3;2020;BLR;Belarus;Fully open
16/3/2020;16;3;2020;BLZ;Belize;Fully open
16/3/2020;16;3;2020;BMU;Bermuda;Fully open
16/3/2020;16;3;2020;BOL;Bolivia (Plurinational State of);Closed due to COVID-19
16/3/2020;16;3;2020;BRA;Brazil;Partially open
16/3/2020;16;3;2020;BRB;Barbados;Fully open
16/3/2020;16;3;2020;BRN;Brunei Darussalam;Academic break
16/3/2020;16;3;2020;BTN;Bhutan;Partially open
16/3/2020;16;3;2020;BWA;Botswana;Fully open
16/3/2020;16;3;2020;CAF;Central African republic;Fully open
16/3/2020;16;3;2020;CAN;Canada;Academic break
16/3/2020;16;3;2020;CHE;Switzerland;Closed due to COVID-19
16/3/2020;16;3;2020;CHL;Chile;Closed due to COVID-19
16/3/2020;16;3;2020;CHN;China;Closed due to COVID-19
16/3/2020;16;3;2020;CIV;Cote d'Ivoire;Fully open
16/3/2020;16;3;2020;CMR;Cameroon;Fully open
16/3/2020;16;3;2020;COD;Democratic Republic of the Congo;Fully open
16/3/2020;16;3;2020;COG;Congo;Fully open
16/3/2020;16;3;2020;COK;Cook Islands;Fully open
16/3/2020;16;3;2020;COL;Colombia;Closed due to COVID-19
16/3/2020;16;3;2020;COM;Comoros;Fully open
16/3/2020;16;3;2020;CPV;Cabo Verde;Fully open
16/3/2020;16;3;2020;CRI;Costa Rica;Fully open
16/3/2020;16;3;2020;CUB;Cuba;Fully open
16/3/2020;16;3;2020;CUW;Curaçao;Fully open
16/3/2020;16;3;2020;CYM;Cayman Islands;Closed due to COVID-19
16/3/2020;16;3;2020;CYP;Cyprus;Closed due to COVID-19
16/3/2020;16;3;2020;CZE;Czechia;Closed due to COVID-19
16/3/2020;16;3;2020;DEU;Germany;Partially open
16/3/2020;16;3;2020;DJI;Djibouti;Fully open
16/3/2020;16;3;2020;DMA;Dominica;Fully open
16/3/2020;16;3;2020;DNK;Denmark;Closed due to COVID-19
16/3/2020;16;3;2020;DOM;Dominican Republic;Fully open
16/3/2020;16;3;2020;DZA;Algeria;Closed due to COVID-19
16/3/2020;16;3;2020;ECU;Ecuador;Closed due to COVID-19
16/3/2020;16;3;2020;EGY;Egypt;Closed due to COVID-19
16/3/2020;16;3;2020;ERI;Eritrea;Fully open
16/3/2020;16;3;2020;ESP;Spain;Closed due to COVID-19
16/3/2020;16;3;2020;EST;Estonia;Closed due to COVID-19
16/3/2020;16;3;2020;ETH;Ethiopia;Academic break
16/3/2020;16;3;2020;FIN;Finland;Fully open
16/3/2020;16;3;2020;FJI;Fiji;Fully open
16/3/2020;16;3;2020;FRA;France;Closed due to COVID-19
16/3/2020;16;3;2020;FRO;Faroe Islands;Closed due to COVID-19
16/3/2020;16;3;2020;FSM;Micronesia (Federated States of);Closed due to COVID-19
16/3/2020;16;3;2020;GAB;Gabon;Closed due to COVID-19
16/3/2020;16;3;2020;GBR;United Kingdom of Great Britain and Northern Ireland;Partially open
16/3/2020;16;3;2020;GEO;Georgia;Academic break
16/3/2020;16;3;2020;GHA;Ghana;Closed due to COVID-19
16/3/2020;16;3;2020;GIB;Gibraltar;Closed due to COVID-19
16/3/2020;16;3;2020;GIN;Guinea;Fully open
16/3/2020;16;3;2020;GMB;Gambia;Fully open
16/3/2020;16;3;2020;GNB;Guinea-Bissau;Fully open
16/3/2020;16;3;2020;GNQ;Equatorial Guinea;Closed due to COVID-19
16/3/2020;16;3;2020;GRC;Greece;Closed due to COVID-19
16/3/2020;16;3;2020;GRD;Grenada;Closed due to COVID-19
16/3/2020;16;3;2020;GRL;Greenland;Fully open
16/3/2020;16;3;2020;GTM;Guatemala;Closed due to COVID-19
16/3/2020;16;3;2020;GUY;Guyana;Closed due to COVID-19
16/3/2020;16;3;2020;HND;Honduras;Closed due to COVID-19
16/3/2020;16;3;2020;HRV;Croatia;Closed due to COVID-19
16/3/2020;16;3;2020;HTI;Haiti;Fully open
16/3/2020;16;3;2020;HUN;Hungary;Closed due to COVID-19
16/3/2020;16;3;2020;IDN;Indonesia;Partially open
16/3/2020;16;3;2020;IND;India;Partially open
16/3/2020;16;3;2020;IRL;Ireland;Closed due to COVID-19
16/3/2020;16;3;2020;IRN;Iran (Islamic Republic of);Closed due to COVID-19
16/3/2020;16;3;2020;IRQ;Iraq;Closed due to COVID-19
16/3/2020;16;3;2020;ISL;Iceland;Partially open
16/3/2020;16;3;2020;ISR;Israel;Closed due to COVID-19
16/3/2020;16;3;2020;ITA;Italy;Closed due to COVID-19
16/3/2020;16;3;2020;JAM;Jamaica;Closed due to COVID-19
16/3/2020;16;3;2020;JOR;Jordan;Closed due to COVID-19
16/3/2020;16;3;2020;JPN;Japan;Closed due to COVID-19
16/3/2020;16;3;2020;KAZ;Kazakhstan;Closed due to COVID-19
